date,category,flag,scope,message,driver_number,lap_number
2023-09-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-01,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-01,Flag,CLEAR,Track,TRACK CLEAR,,
2023-09-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-01,Flag,RED,Track,RED FLAG,,
2023-09-01,Flag,CLEAR,Track,TRACK CLEAR,,
2023-09-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-01,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,,
2023-09-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2023-09-01,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2023-09-01,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 17,,
2023-09-01,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2023-09-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2023-09-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2023-09-01,Flag,RED,Track,RED FLAG,,
2023-09-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
2023-09-01,Flag,CLEAR,Track,TRACK CLEAR,,
2023-09-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-01,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-01,Flag,CLEAR,Track,TRACK CLEAR,,
