date,category,flag,scope,message,driver_number,lap_number
2024-03-23,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-23,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-03-23,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,
2024-03-23,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-23,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-23,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-23,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-23,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
2024-03-23,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-23,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,,
2024-03-23,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-03-23,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-03-23,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
