date,category,flag,scope,message,driver_number,lap_number
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-07-28,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 20,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 20,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2023-07-28,Flag,RED,Track,RED FLAG,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2023-07-28,Flag,CLEAR,Track,TRACK CLEAR,,
2023-07-28,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-07-28,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 20,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 20,,
2023-07-28,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2023-07-28,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 14,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-07-28,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2023-07-28,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
