date,category,flag,scope,message,driver_number,lap_number
2024-05-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-05-17,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,
2024-05-17,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2024-05-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,
2024-05-17,Flag,RED,Track,RED FLAG,,
2024-05-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,
2024-05-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2024-05-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-05-17,Flag,CLEAR,Track,TRACK CLEAR,,
2024-05-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-05-17,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-05-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-05-17,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
