date,category,flag,scope,message,driver_number,lap_number
2024-08-31,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-31,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-08-31,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,,
2024-08-31,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 10,,
2024-08-31,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,,
2024-08-31,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,
2024-08-31,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-31,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2024-08-31,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-08-31,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-08-31,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-31,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-08-31,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-31,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
