date,category,flag,scope,message,driver_number,lap_number
2024-06-09,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-06-09,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,1.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,2.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,6.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,6.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 14:37:52,2.0,24.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 14:38:33,24.0,24.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,25.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,25.0
2024-06-09,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,,25.0
2024-06-09,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,,27.0
2024-06-09,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,,29.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,29.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,29.0
2024-06-09,Flag,CLEAR,Track,TRACK CLEAR,,29.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,29.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,29.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,,32.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:59:27,16.0,36.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:59:46,16.0,36.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:59:56,16.0,37.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:00:02,16.0,37.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,41.0
2024-06-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,41.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:08:02,16.0,42.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:08:17,16.0,42.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:13:24,24.0,46.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:00,24.0,47.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:10,24.0,47.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:36,24.0,47.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:51,24.0,48.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:16:20,24.0,48.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:16:45,24.0,48.0
2024-06-09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:17:06,24.0,49.0
2024-06-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,49.0
