date,category,flag,scope,message,driver_number,lap_number
2023-10-07,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-10-07,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,
2023-10-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,
2023-10-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-10-07,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-10-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-10-07,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-10-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-07,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,1.0
2023-10-07,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,1.0
2023-10-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-10-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-10-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-07,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,1.0
2023-10-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,2.0
2023-10-07,Flag,CLEAR,Track,TRACK CLEAR,,2.0
2023-10-07,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,3.0
2023-10-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,6.0
2023-10-07,Flag,CLEAR,Track,TRACK CLEAR,,6.0
2023-10-07,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,11.0
2023-10-07,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,,12.0
2023-10-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,14.0
2023-10-07,Flag,CLEAR,Track,TRACK CLEAR,,14.0
2023-10-07,Flag,CHEQUERED,Track,CHEQUERED FLAG,,19.0
2023-10-07,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,18.0,19.0
2023-10-07,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 16 (LEC) - TRACK LIMITS,16.0,19.0
