date,category,flag,scope,message,driver_number,lap_number
2023-07-09,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-09,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,33.0
2023-07-09,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,33.0
2023-07-09,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,33.0
2023-07-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,37.0
2023-07-09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,37.0
2023-07-09,Flag,CLEAR,Track,TRACK CLEAR,,38.0
2023-07-09,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,18.0,43.0
2023-07-09,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 63 (RUS) - TRACK LIMITS,63.0,48.0
2023-07-09,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS,4.0,48.0
2023-07-09,Flag,CHEQUERED,Track,CHEQUERED FLAG,,52.0
