date,category,flag,scope,message,driver_number,lap_number
2024-10-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-10-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-10-19,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,10.0,16.0
2024-10-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,19.0
2024-10-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,19.0
2024-10-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,,19.0
2024-10-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,19.0
2024-10-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-10-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-10-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-10-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-10-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-10-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,
2024-10-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-10-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 18,,
2024-10-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 19,,
2024-10-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,
2024-10-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,
