date,category,flag,scope,message,driver_number,lap_number
2023-10-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-08,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,1.0
2023-10-08,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,4.0
2023-10-08,Flag,CLEAR,Track,TRACK CLEAR,,4.0
2023-10-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 40 (LAW) - TRACK LIMITS,40.0,12.0
2023-10-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 23 (ALB) - TRACK LIMITS,23.0,22.0
2023-10-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 11 (PER) - TRACK LIMITS,11.0,24.0
2023-10-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,10.0,30.0
2023-10-08,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,33.0
2023-10-08,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,33.0
2023-10-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,18.0,40.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:06:49,27.0,41.0
2023-10-08,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,41.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:07:32,27.0,41.0
2023-10-08,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,41.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 21:07:41,2.0,41.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 21:07:50,40.0,41.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 21:09:04,40.0,42.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:09:48,20.0,43.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 21:14:05,11.0,46.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 21:14:50,40.0,46.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 21:16:57,10.0,48.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:17:15,27.0,48.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 21:17:42,10.0,48.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 21:20:00,40.0,50.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 21:20:26,40.0,50.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:20:31,18.0,50.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:24:03,27.0,52.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:24:25,27.0,53.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 21:27:57,22.0,55.0
2023-10-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 63 (RUS) - TRACK LIMITS,63.0,56.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 21:30:00,22.0,57.0
2023-10-08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:30:45,20.0,57.0
2023-10-08,Flag,CHEQUERED,Track,CHEQUERED FLAG,,57.0
