date,category,flag,scope,message,driver_number,lap_number
2024-04-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-19,Flag,RED,Track,RED FLAG,,
2024-04-19,Flag,CLEAR,Track,TRACK CLEAR,,
2024-04-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-19,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,44.0,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,
2024-04-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-04-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-04-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,
2024-04-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2024-04-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 8,,
2024-04-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2024-04-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2024-04-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,
2024-04-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-04-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,,
2024-04-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,
2024-04-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
