date,category,flag,scope,message,driver_number,lap_number
2024-06-30,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-06-30,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:24:38,2.0,19.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:24:52,2.0,19.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:27:46,2.0,21.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:30:46,2.0,24.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:31:18,2.0,24.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:33:27,2.0,26.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:34:18,2.0,27.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:37:38,2.0,30.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:40:58,24.0,33.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:42:33,2.0,34.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:45:29,24.0,36.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:45:41,24.0,37.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:47:54,24.0,38.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:51:22,27.0,41.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:51:33,27.0,42.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:52:04,24.0,42.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:52:33,24.0,42.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:53:04,77.0,43.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:54:20,77.0,44.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:54:29,16.0,44.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:55:27,18.0,45.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:56:01,77.0,45.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:56:38,22.0,46.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:57:00,18.0,46.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:57:03,77.0,46.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:57:35,22.0,47.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:02:56,24.0,51.0
2024-06-30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:03:47,14.0,52.0
