date,category,flag,scope,message,driver_number,lap_number
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2023-02-24,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,
2023-02-24,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,
2023-02-24,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,
2023-02-24,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,RED,Track,RED FLAG,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
2023-02-24,Flag,CLEAR,Track,TRACK CLEAR,,
