date,category,flag,scope,message,driver_number,lap_number
2023-09-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-02,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2023-09-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-09-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 24 (ZHO) - IMPEDING,24.0,
2023-09-02,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - IMPEDING,55.0,
2023-09-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-02,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-02,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-02,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
