date,category,flag,scope,message,driver_number,lap_number
2024-09-20,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-09-20,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-09-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,,
2024-09-20,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-09-20,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 11 (PER) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,11.0,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2024-09-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-09-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2024-09-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2024-09-20,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-09-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2024-09-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,
2024-09-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
