date,category,flag,scope,message,driver_number,lap_number
2023-07-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-02,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,1.0
2023-07-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-07-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-07-02,Flag,CLEAR,Track,TRACK CLEAR,,3.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - TRACK LIMITS,44.0,12.0
2023-07-02,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,13.0
2023-07-02,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,14.0
2023-07-02,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 5,,14.0
2023-07-02,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,14.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - TRACK LIMITS,22.0,15.0
2023-07-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,16.0
2023-07-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,16.0
2023-07-02,Flag,CLEAR,Track,TRACK CLEAR,,16.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - TRACK LIMITS,27.0,20.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - TRACK LIMITS,55.0,22.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 23 (ALB) - TRACK LIMITS,23.0,32.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,10.0,32.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:46:27,81.0,36.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:46:59,81.0,36.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,18.0,36.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:57,77.0,37.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:49:39,22.0,38.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:52:32,77.0,41.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:54:31,81.0,43.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:55:44,22.0,44.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:56:23,77.0,44.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 20 (MAG) - TRACK LIMITS,20.0,47.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:00:35,20.0,48.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:02:13,77.0,49.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:03:01,2.0,50.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:05:09,31.0,51.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:06:30,20.0,53.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:07:10,81.0,53.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:07:24,81.0,53.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:07:46,81.0,54.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:08:38,22.0,55.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:09:40,22.0,55.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:10:08,77.0,56.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:11:40,21.0,57.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:12:24,23.0,58.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:12:42,20.0,58.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:13:18,20.0,59.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:13:52,24.0,59.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 2 (SAR) - TRACK LIMITS,2.0,59.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:16:51,2.0,62.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:17:07,81.0,62.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:17:36,22.0,62.0
2023-07-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 31 (OCO) - TRACK LIMITS,31.0,63.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:19:06,77.0,64.0
2023-07-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:19:27,20.0,64.0
