date,category,flag,scope,message,driver_number,lap_number
2024-07-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-07-05,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,,
2024-07-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,
2024-07-05,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,
2024-07-05,Flag,RED,Track,RED FLAG,,
2024-07-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2024-07-05,Flag,CLEAR,Track,TRACK CLEAR,,
2024-07-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-07-05,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,
2024-07-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,
2024-07-05,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-07-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-07-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
2024-07-05,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-07-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
2024-07-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
