date,category,flag,scope,message,driver_number,lap_number
2024-08-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-24,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-08-24,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,,
2024-08-24,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-08-24,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2024-08-24,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2024-08-24,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2024-08-24,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2024-08-24,Flag,RED,Track,RED FLAG,,
2024-08-24,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-08-24,Flag,CLEAR,Track,TRACK CLEAR,,
2024-08-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-24,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 1 (VER) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,1.0,
2024-08-24,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-08-24,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2024-08-24,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 14,,
2024-08-24,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,,
2024-08-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-24,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-08-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-24,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-08-24,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-08-24,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
