date,category,flag,scope,message,driver_number,lap_number
2023-03-03,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-03-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2023-03-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2023-03-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2023-03-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2023-03-03,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-03-03,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-03-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2023-03-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2023-03-03,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
