date,category,flag,scope,message,driver_number,lap_number
2023-11-19,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,1.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,1.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-11-19,Flag,CLEAR,Track,TRACK CLEAR,,2.0
2023-11-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 14,,3.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,5.0
2023-11-19,Flag,CLEAR,Track,TRACK CLEAR,,6.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,14.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,14.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,16.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,20.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,20.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,26.0
2023-11-19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 14,,27.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,28.0
2023-11-19,Flag,CLEAR,Track,TRACK CLEAR,,28.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,28.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,40.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,40.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 18,,47.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,47.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 18,,48.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,48.0
2023-11-19,Flag,CHEQUERED,Track,CHEQUERED FLAG,,50.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 21,,50.0
2023-11-19,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 20,,50.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,,50.0
2023-11-19,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 21,,50.0
