date,category,flag,scope,message,driver_number,lap_number
2023-06-04,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-06-04,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:54:04,4.0,38.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:55:55,77.0,40.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:57:08,20.0,41.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:57:48,10.0,41.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:02:49,77.0,45.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:08:29,81.0,49.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:15:13,77.0,54.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:17:08,4.0,56.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:17:30,2.0,56.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:17:31,27.0,56.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:18:38,77.0,57.0
2023-06-04,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 1 (VER) - TRACK LIMITS,1.0,59.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:21:15,2.0,59.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:26,77.0,59.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:21:47,4.0,59.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:22:48,4.0,60.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:23:23,2.0,60.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:23:22,20.0,60.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:24:48,23.0,62.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:25:54,21.0,62.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:27:26,2.0,64.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:27:26,81.0,64.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:29:24,20.0,65.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:29:42,77.0,65.0
2023-06-04,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:30:21,20.0,66.0
2023-06-04,Flag,CHEQUERED,Track,CHEQUERED FLAG,,66.0
