date,category,flag,scope,message,driver_number,lap_number
2024-03-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-08,Flag,RED,Track,RED FLAG,,
2024-03-08,Flag,CLEAR,Track,TRACK CLEAR,,
2024-03-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-08,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-08,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2024-03-08,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2024-03-08,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2024-03-08,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2024-03-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-08,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 63 (RUS) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,63.0,
2024-03-08,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-08,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2024-03-08,Flag,RED,Track,RED FLAG,,
2024-03-08,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2024-03-08,Flag,CLEAR,Track,TRACK CLEAR,,
2024-03-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-08,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-08,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-03-08,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-03-08,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2024-03-08,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,,
2024-03-08,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 14,,
