date,category,flag,scope,message,driver_number,lap_number
2024-07-26,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-07-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,
2024-07-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,
2024-07-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,
2024-07-26,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-07-26,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-07-26,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-07-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,
2024-07-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 8,,
2024-07-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
