date,category,flag,scope,message,driver_number,lap_number
2024-04-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-05,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,
2024-04-05,Flag,RED,Track,RED FLAG,,
2024-04-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2024-04-05,Flag,CLEAR,Track,TRACK CLEAR,,
2024-04-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-05,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,27.0,
2024-04-05,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-04-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-04-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 21,,
2024-04-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 21,,
2024-04-05,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
