date,category,flag,scope,message,driver_number,lap_number
2024-05-26,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,1.0
2024-05-26,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,1.0
2024-05-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,1.0
2024-05-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,,1.0
2024-05-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,1.0
2024-05-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,,1.0
2024-05-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,1.0
2024-05-26,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,,1.0
2024-05-26,Flag,RED,Track,RED FLAG,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,1.0
2024-05-26,Flag,CLEAR,Track,TRACK CLEAR,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,1.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,1.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,1.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:37:27,77.0,40.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:37:37,77.0,41.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:37:45,77.0,41.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:38:22,24.0,41.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:38:29,24.0,41.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:35,2.0,41.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:38:48,24.0,41.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:38:54,3.0,42.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:56,2.0,42.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:39:32,14.0,42.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:39:35,3.0,42.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:39:57,14.0,42.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:41:37,18.0,44.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:49:00,24.0,49.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:49:14,24.0,49.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:49:29,2.0,50.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:49:32,77.0,50.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:49:37,24.0,50.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:49:43,2.0,50.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:49:59,2.0,50.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:51:35,10.0,51.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:52:00,10.0,52.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:52:22,10.0,52.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:53:05,3.0,52.0
2024-05-26,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,53.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:53:32,14.0,53.0
2024-05-26,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,53.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:55:33,18.0,54.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:55:33,23.0,54.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:55:54,24.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:55:58,23.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:00,2.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:56:05,18.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:56:23,24.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:56:34,22.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:35,2.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:56:42,22.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:56:50,22.0,55.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:58:46,77.0,57.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:59:03,3.0,57.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:59:14,14.0,57.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 17:00:07,3.0,58.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:00:29,14.0,58.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:03:02,10.0,60.0
2024-05-26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:03:38,10.0,61.0
