date,category,flag,scope,message,driver_number,lap_number
2023-09-16,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-16,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2023-09-16,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 77 (BOT) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,77.0,
2023-09-16,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2023-09-16,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-16,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,
2023-09-16,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-16,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-16,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2023-09-16,Flag,RED,Track,RED FLAG,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2023-09-16,Flag,CLEAR,Track,TRACK CLEAR,,
2023-09-16,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2023-09-16,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,
2023-09-16,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,
2023-09-16,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,
2023-09-16,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 1,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2023-09-16,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-16,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2023-09-16,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2023-09-16,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-16,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-16,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
