date,category,flag,scope,message,driver_number,lap_number
2023-11-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-11-05,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 8,,1.0
2023-11-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,1.0
2023-11-05,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,1.0
2023-11-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,1.0
2023-11-05,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,1.0
2023-11-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,1.0
2023-11-05,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-11-05,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,1.0
2023-11-05,Flag,RED,Track,RED FLAG,,2.0
2023-11-05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,2.0
2023-11-05,Flag,CLEAR,Track,TRACK CLEAR,,3.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 14:48:24,3.0,15.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 14:49:46,81.0,16.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 14:52:14,3.0,18.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:02:08,81.0,26.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:03:20,3.0,27.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:05:47,3.0,28.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:14:25,3.0,35.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:15:05,81.0,36.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:16:57,3.0,37.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:18:12,81.0,38.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:37:35,81.0,54.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:37:55,81.0,54.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:38:26,81.0,54.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:41:39,81.0,57.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:42:06,3.0,57.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:42:55,3.0,58.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:43:32,81.0,58.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:43:42,63.0,58.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:45:13,2.0,59.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:50:19,81.0,63.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:51:36,81.0,65.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:51:53,2.0,65.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:53:41,31.0,66.0
2023-11-05,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:58:48,31.0,70.0
2023-11-05,Flag,CHEQUERED,Track,CHEQUERED FLAG,,71.0
