date,category,flag,scope,message,driver_number,lap_number
2023-07-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-07-01,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,
2023-07-01,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2023-07-01,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2023-07-01,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-07-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-07-01,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-07-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-07-01,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-07-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,1.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,1.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,1.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,1.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,1.0
2023-07-01,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,10.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,12.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,20.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,20.0
2023-07-01,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,20.0
2023-07-01,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:58:23,22.0,20.0
2023-07-01,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 17:01:18,22.0,23.0
2023-07-01,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 17:01:25,21.0,23.0
2023-07-01,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:03:00,24.0,24.0
2023-07-01,Flag,CHEQUERED,Track,CHEQUERED FLAG,,24.0
