date,category,flag,scope,message,driver_number,lap_number
2024-03-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-03-02,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-03-02,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,1.0
2024-03-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2024-03-02,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,1.0
2024-03-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2024-03-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,2.0
2024-03-02,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,10.0
2024-03-02,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,11.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:21:59,2.0,12.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:26:22,2.0,15.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:27:01,2.0,15.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:30:07,2.0,17.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:30:28,2.0,17.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:33:06,2.0,18.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:44:22,2.0,26.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:52:25,2.0,31.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:52:56,2.0,31.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 18:58:08,77.0,34.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 18:59:32,77.0,35.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 19:03:27,77.0,37.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 19:05:43,77.0,39.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:11:55,2.0,43.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 19:14:49,10.0,44.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:17:07,31.0,46.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:23:03,2.0,50.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 19:23:48,23.0,50.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 19:28:05,22.0,53.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 19:28:24,3.0,53.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:28:44,31.0,53.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 19:29:33,20.0,54.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 19:30:55,24.0,55.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:31:05,31.0,55.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 19:31:17,77.0,55.0
2024-03-02,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:32:41,2.0,56.0
2024-03-02,Flag,CHEQUERED,Track,CHEQUERED FLAG,,57.0
2024-03-02,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 3 (RIC) - TRACK LIMITS,3.0,57.0
