date,category,flag,scope,message,driver_number,lap_number
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 1,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,,
2023-06-17,Flag,RED,Track,RED FLAG,,
2023-06-17,Flag,CLEAR,Track,TRACK CLEAR,,
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,RED,Track,RED FLAG,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2023-06-17,Flag,CLEAR,Track,TRACK CLEAR,,
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2023-06-17,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 16 (LEC) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – TRACK LIMITS,16.0,
2023-06-17,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,,
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,
2023-06-17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,
2023-06-17,Flag,RED,Track,RED FLAG,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
2023-06-17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2023-06-17,Flag,CLEAR,Track,TRACK CLEAR,,
2023-06-17,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-17,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
