date,category,flag,scope,message,driver_number,lap_number
2023-10-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-10-21,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-10-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-10-21,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-10-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-10-21,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-10-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-10-21,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 81 (PIA) - TRACK LIMITS,81.0,9.0
2023-10-21,Flag,CHEQUERED,Track,CHEQUERED FLAG,,19.0
