date,category,flag,scope,message,driver_number,lap_number
2023-05-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-05-07,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,1.0
2023-05-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,1.0
2023-05-07,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,1.0
2023-05-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,1.0
2023-05-07,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,1.0
2023-05-07,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:24:05,2.0,33.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:35:12,81.0,40.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:21,2.0,42.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:48:38,81.0,49.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:49:10,81.0,49.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:47,2.0,54.0
2023-05-07,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:01:23,2.0,57.0
2023-05-07,Flag,CHEQUERED,Track,CHEQUERED FLAG,,57.0
