date,category,flag,scope,message,driver_number,lap_number
2024-10-20,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-10-20,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-10-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,1.0
2024-10-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,1.0
2024-10-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,1.0
2024-10-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,1.0
2024-10-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,2.0
2024-10-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,3.0
2024-10-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 19,,3.0
2024-10-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,5.0
2024-10-20,Flag,CLEAR,Track,TRACK CLEAR,,5.0
2024-10-20,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,10.0
2024-10-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,10.0
2024-10-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,10.0
2024-10-20,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,10.0,29.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:06:30,24.0,37.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:07:00,24.0,37.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:11:49,24.0,40.0
2024-10-20,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,41.0
2024-10-20,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,41.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:18:56,23.0,44.0
2024-10-20,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - TRACK LIMITS,27.0,46.0
2024-10-20,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 81 (PIA) - TRACK LIMITS,81.0,46.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:22:14,77.0,46.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:22:56,18.0,47.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:23:18,23.0,47.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:23:45,77.0,47.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:23:58,23.0,47.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:25:31,31.0,48.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:14,18.0,49.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:33,18.0,50.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:27:38,77.0,50.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:30:19,31.0,51.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:31:02,77.0,52.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:33:47,22.0,53.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:36:45,14.0,55.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:36:58,14.0,55.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:37:24,23.0,56.0
2024-10-20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:38:14,18.0,56.0
2024-10-20,Flag,CHEQUERED,Track,CHEQUERED FLAG,,56.0
2024-10-20,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS,4.0,56.0
2024-10-20,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 63 (RUS) - TRACK LIMITS,63.0,56.0
