date,category,flag,scope,message,driver_number,lap_number
2023-06-18,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,1.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,1.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,1.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,1.0
2023-06-18,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,,7.0
2023-06-18,Flag,CLEAR,Track,TRACK CLEAR,,8.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,8.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,12.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,12.0
2023-06-18,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,,14.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,16.0
2023-06-18,Flag,CLEAR,Track,TRACK CLEAR,,16.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,29.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,29.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,35.0
2023-06-18,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,36.0
2023-06-18,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,36.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,36.0
2023-06-18,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,36.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:52:57,20.0,36.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:58:04,20.0,40.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:00:39,20.0,42.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:01:07,21.0,42.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:01:37,21.0,43.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:03:17,20.0,44.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:03:52,21.0,44.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:17:51,20.0,55.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:22:44,20.0,59.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:25:57,24.0,62.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:26:50,27.0,62.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:31:30,24.0,66.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:32:07,27.0,67.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:33:02,24.0,67.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:33:22,24.0,68.0
2023-06-18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:33:40,27.0,68.0
2023-06-18,Flag,CHEQUERED,Track,CHEQUERED FLAG,,70.0
2023-06-18,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 81 (PIA) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,81.0,70.0
