date,category,flag,scope,message,driver_number,lap_number
2024-11-03,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,,
2024-11-03,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,,
2024-11-03,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-11-03,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,
2024-11-03,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2024-11-03,Flag,RED,Track,RED FLAG,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2024-11-03,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,
2024-11-03,Flag,CLEAR,Track,TRACK CLEAR,,
2024-11-03,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
