date,category,flag,scope,message,driver_number,lap_number
2023-09-15,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-15,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2023-09-15,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2023-09-15,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2023-09-15,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,,
2023-09-15,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,
2023-09-15,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-09-15,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-09-15,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
2023-09-15,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,,
2023-09-15,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,,
2023-09-15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,,
