date,category,flag,scope,message,driver_number,lap_number
2024-08-25,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-08-25,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 17,,1.0
2024-08-25,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 18,,1.0
2024-08-25,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,1.0
2024-08-25,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,1.0
2024-08-25,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,,1.0
2024-08-25,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,1.0
2024-08-25,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:49,24.0,28.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:53:19,24.0,40.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:55:16,22.0,41.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:55:51,24.0,42.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:56:15,2.0,42.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:56:24,31.0,42.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:56:39,24.0,43.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:56:47,77.0,43.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:58:06,24.0,44.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:58:34,24.0,44.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:24,24.0,46.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:23,22.0,47.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:02:30,2.0,47.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:03:11,23.0,48.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:03:53,77.0,48.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:04:22,3.0,49.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:05:52,20.0,50.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:06:42,22.0,51.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:07:12,2.0,51.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:07:47,2.0,51.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:08:29,18.0,52.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:43,31.0,52.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:10:29,24.0,54.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:10:44,24.0,54.0
2024-08-25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:11:27,20.0,54.0
