date,category,flag,scope,message,driver_number,lap_number
2024-04-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-04-21,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2024-04-21,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,,21.0
2024-04-21,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,21.0
2024-04-21,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 13,,22.0
2024-04-21,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,23.0
2024-04-21,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,,25.0
2024-04-21,Flag,CLEAR,Track,TRACK CLEAR,,26.0
2024-04-21,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,27.0
2024-04-21,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,28.0
2024-04-21,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 18,,29.0
2024-04-21,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,29.0
2024-04-21,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 18,,30.0
2024-04-21,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,30.0
2024-04-21,Flag,CLEAR,Track,TRACK CLEAR,,31.0
2024-04-21,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,56.0
2024-04-21,Flag,CHEQUERED,Track,CHEQUERED FLAG,,56.0
